TotalRevenue,TotalOrders,FirstPurchase,LastPurchase,RetentionPeriodDays,AverageOrderValue,RevenueSegment,RegionSegment,RetentionPeriodYears,PurchaseFrequency,CLTV
619.5,32,2010-11-03 10:46:00,2010-11-03 10:46:00,0,19.359375,High,Germany,0.0,0.0,0.0
957.25,112,2010-05-10 16:44:00,2010-06-04 09:49:00,24,8.546875,High,Italy,0.06575342465753424,1703.3333333333335,958.0
1511.7,62,2010-08-13 13:29:00,2010-10-27 09:36:00,74,24.38225806451613,VIP,Sweden,0.20273972602739726,305.81081081081084,1512.0
395.1,21,2010-02-11 13:55:00,2010-06-02 14:30:00,111,18.814285714285717,Medium,France,0.3041095890410959,69.05405405405405,396.0
16652.72,211,2010-01-07 16:46:00,2010-11-29 09:55:00,325,78.92284360189574,VIP,France,0.8904109589041096,236.96923076923076,16653.0
17080.74,827,2009-12-13 13:31:00,2010-12-07 10:08:00,358,20.65385731559855,VIP,France,0.9808219178082191,843.1703910614525,17081.0
11745.69,514,2009-12-01 09:28:00,2010-12-09 14:49:00,373,22.851536964980546,VIP,France,1.021917808219178,502.97587131367294,11746.0
4220.21,197,2009-12-13 15:01:00,2010-12-09 12:17:00,360,21.42238578680203,VIP,France,0.9863013698630136,199.73611111111111,4221.0
89.14,7,2010-12-03 09:51:00,2010-12-03 09:51:00,0,12.734285714285715,Low,France,0.0,0.0,0.0
2138.91,126,2010-08-16 12:10:00,2010-08-16 12:12:00,0,16.97547619047619,VIP,Sweden,0.0,0.0,0.0
134.6,7,2010-10-15 12:00:00,2010-10-15 12:00:00,0,19.228571428571428,Medium,France,0.0,0.0,0.0
110.95,13,2010-03-12 14:02:00,2010-03-12 14:02:00,0,8.534615384615385,Medium,France,0.0,0.0,0.0
847.11,40,2010-07-05 13:56:00,2010-11-08 14:57:00,126,21.17775,High,Germany,0.3452054794520548,115.87301587301586,848.0
973.68,46,2010-10-14 19:39:00,2010-10-14 19:39:00,0,21.16695652173913,High,France,0.0,0.0,0.0
825.02,32,2010-02-12 13:22:00,2010-06-29 16:12:00,137,25.781875,High,France,0.37534246575342467,85.25547445255474,826.0
851.91,49,2010-07-19 10:02:00,2010-10-01 10:43:00,74,17.38591836734694,High,Finland,0.20273972602739726,241.6891891891892,852.0
339.75,16,2010-04-28 15:51:00,2010-04-28 15:51:00,0,21.234375,Medium,Germany,0.0,0.0,0.0
638.11,41,2010-10-18 12:07:00,2010-10-18 12:07:00,0,15.563658536585367,High,Germany,0.0,0.0,0.0
1648.7,94,2010-03-16 13:23:00,2010-06-28 13:44:00,104,17.53936170212766,VIP,Germany,0.28493150684931506,329.90384615384613,1649.0
722.98,53,2010-01-24 12:05:00,2010-03-16 13:22:00,51,13.641132075471699,High,Germany,0.13972602739726028,379.3137254901961,723.0
4893.81,265,2010-06-24 09:51:00,2010-11-21 13:59:00,150,18.467207547169814,VIP,Germany,0.410958904109589,644.8333333333334,4894.0
2601.19,153,2009-12-18 10:25:00,2010-12-06 10:43:00,353,17.00124183006536,VIP,Germany,0.9671232876712329,158.2011331444759,2602.0
21107.94,290,2009-12-09 13:49:00,2010-12-08 09:49:00,363,72.786,VIP,Germany,0.9945205479452055,291.59779614325066,21108.0
1339.05,60,2010-02-01 11:30:00,2010-04-07 11:59:00,65,22.3175,VIP,Germany,0.1780821917808219,336.92307692307696,1340.0
2797.53,143,2009-12-09 10:46:00,2010-12-09 11:39:00,365,19.563146853146854,VIP,Germany,1.0,143.0,2798.0
9384.85,437,2009-12-04 10:00:00,2010-11-16 18:10:00,347,21.47562929061785,VIP,France,0.9506849315068493,459.6685878962536,9385.0
277.93,16,2010-04-28 14:34:00,2010-04-28 14:34:00,0,17.370625,Medium,Greece,0.0,0.0,0.0
2478.94,155,2010-07-21 09:46:00,2010-12-05 15:21:00,137,15.99316129032258,VIP,Germany,0.37534246575342467,412.95620437956205,2479.0
1356.95,78,2010-08-25 11:07:00,2010-11-19 15:13:00,86,17.39679487179487,VIP,France,0.2356164383561644,331.04651162790697,1357.0
1286.11,76,2010-06-22 14:00:00,2010-11-21 13:26:00,151,16.9225,VIP,France,0.4136986301369863,183.70860927152316,1287.0
2266.76,106,2010-05-04 13:59:00,2010-12-03 15:45:00,213,21.384528301886796,VIP,Italy,0.5835616438356165,181.64319248826288,2267.0
1405.5,55,2010-03-25 16:25:00,2010-11-17 16:59:00,237,25.554545454545455,VIP,France,0.6493150684931507,84.70464135021098,1406.0
1698.8300000000002,64,2010-02-23 09:54:00,2010-09-23 10:45:00,212,26.544218750000002,VIP,France,0.5808219178082191,110.18867924528303,1699.0
233.84,15,2010-11-21 11:34:00,2010-11-21 11:34:00,0,15.589333333333334,Medium,France,0.0,0.0,0.0
829.25,47,2010-07-06 12:19:00,2010-07-06 12:19:00,0,17.643617021276597,High,Germany,0.0,0.0,0.0
6879.8,119,2010-03-02 09:23:00,2010-09-23 15:12:00,205,57.813445378151265,VIP,France,0.5616438356164384,211.8780487804878,6880.0
2040.92,135,2010-01-19 13:23:00,2010-11-15 13:56:00,300,15.117925925925926,VIP,USA,0.821917808219178,164.25,2041.0
529.25,15,2010-11-12 13:26:00,2010-11-30 11:05:00,17,35.28333333333333,High,France,0.04657534246575343,322.05882352941177,530.0
3710.5,2,2010-07-29 12:27:00,2010-07-29 12:29:00,0,1855.25,VIP,France,0.0,0.0,0.0
155.35,11,2010-12-02 18:27:00,2010-12-02 18:27:00,0,14.122727272727273,Medium,Germany,0.0,0.0,0.0
1713.69,51,2010-11-10 14:27:00,2010-11-19 09:42:00,8,33.60176470588235,VIP,United Arab Emirates,0.021917808219178082,2326.875,1714.0
406.07,16,2010-06-24 16:24:00,2010-06-28 14:36:00,3,25.379375,Medium,USA,0.00821917808219178,1946.666666666667,407.0
1201.52,67,2010-03-24 12:43:00,2010-03-24 12:43:00,0,17.933134328358207,VIP,United Arab Emirates,0.0,0.0,0.0
4037.77,117,2010-04-27 16:19:00,2010-09-06 10:24:00,131,34.5108547008547,VIP,Singapore,0.3589041095890411,325.9923664122137,4038.0
925.41,23,2010-01-26 16:22:00,2010-08-10 10:14:00,195,40.235217391304346,High,EIRE,0.5342465753424658,43.05128205128205,926.0
254.55,17,2010-06-17 10:41:00,2010-06-17 10:41:00,0,14.973529411764707,Medium,United Kingdom,0.0,0.0,0.0
5061.03,153,2009-12-07 13:23:00,2010-12-05 15:38:00,363,33.07862745098039,VIP,United Kingdom,0.9945205479452055,153.84297520661156,5062.0
22457.9,2531,2009-12-04 17:31:00,2010-12-09 13:22:00,369,8.873133148952984,VIP,United Kingdom,1.010958904109589,2503.5636856368565,22458.0
2806.48,139,2010-07-06 15:05:00,2010-11-05 13:56:00,121,20.1905035971223,VIP,United Kingdom,0.3315068493150685,419.29752066115697,2807.0
268.27,62,2010-09-21 12:49:00,2010-09-21 12:49:00,0,4.326935483870967,Medium,Brazil,0.0,0.0,0.0
5218.709999999999,60,2010-01-15 11:57:00,2010-12-09 10:44:00,327,86.97849999999998,VIP,Japan,0.8958904109589041,66.97247706422019,5219.0
7111.650000000001,216,2009-12-01 14:40:00,2010-09-06 13:02:00,278,32.924305555555556,VIP,Portugal,0.7616438356164383,283.59712230215825,7112.0
3489.3,207,2009-12-04 10:47:00,2010-11-18 19:14:00,349,16.856521739130436,VIP,Netherlands,0.9561643835616438,216.4899713467049,3490.0
347.8,21,2010-09-10 08:50:00,2010-09-10 08:50:00,0,16.561904761904763,Medium,Netherlands,0.0,0.0,0.0
782.95,27,2010-09-01 10:47:00,2010-09-08 12:17:00,7,28.99814814814815,High,Netherlands,0.019178082191780823,1407.857142857143,783.0
320.08,16,2010-12-05 15:46:00,2010-12-05 15:46:00,0,20.005,Medium,Japan,0.0,0.0,0.0
1404.58,68,2010-03-08 09:43:00,2010-08-24 13:51:00,169,20.65558823529412,VIP,Netherlands,0.46301369863013697,146.8639053254438,1405.0
3078.65,145,2010-10-28 09:29:00,2010-12-08 13:53:00,41,21.232068965517243,VIP,Portugal,0.11232876712328767,1290.8536585365855,3079.0
949.82,43,2010-11-29 09:38:00,2010-11-29 09:38:00,0,22.088837209302326,High,Korea,0.0,0.0,0.0
168.69000000000003,10,2010-09-15 12:08:00,2010-09-15 12:08:00,0,16.869000000000003,Medium,Korea,0.0,0.0,0.0
1895.0,16,2010-09-09 11:43:00,2010-09-09 11:43:00,0,118.4375,VIP,Japan,0.0,0.0,0.0
282.3,15,2010-08-11 11:51:00,2010-08-11 11:51:00,0,18.82,Medium,Portugal,0.0,0.0,0.0
124.25,6,2010-05-24 17:30:00,2010-05-24 17:30:00,0,20.708333333333332,Medium,Portugal,0.0,0.0,0.0
98.7,6,2010-06-22 10:38:00,2010-06-22 10:38:00,0,16.45,Low,Netherlands,0.0,0.0,0.0
300.08,15,2010-10-26 14:24:00,2010-11-16 15:14:00,21,20.005333333333333,Medium,Netherlands,0.057534246575342465,260.7142857142857,301.0
55.5,4,2010-02-10 12:11:00,2010-02-10 12:11:00,0,13.875,Low,Portugal,0.0,0.0,0.0
519.45,26,2010-09-08 11:35:00,2010-09-08 11:35:00,0,19.978846153846156,High,United Kingdom,0.0,0.0,0.0
953.45,64,2010-04-16 09:57:00,2010-11-08 10:51:00,206,14.89765625,High,Netherlands,0.5643835616438356,113.39805825242718,954.0
2740.91,128,2009-12-03 07:25:00,2010-12-03 13:40:00,365,21.413359375,VIP,Poland,1.0,128.0,2741.0
337.4,20,2010-04-20 09:40:00,2010-04-20 09:40:00,0,16.869999999999997,Medium,Netherlands,0.0,0.0,0.0
2287.32,124,2010-07-08 13:31:00,2010-11-30 11:37:00,144,18.446129032258067,VIP,Portugal,0.39452054794520547,314.30555555555554,2288.0
1230.33,72,2010-06-28 13:06:00,2010-06-28 13:06:00,0,17.087916666666665,VIP,Portugal,0.0,0.0,0.0
788.45,42,2009-12-08 13:56:00,2010-06-22 12:16:00,195,18.77261904761905,High,Portugal,0.5342465753424658,78.61538461538461,789.0
728.5,18,2010-04-09 12:12:00,2010-04-09 12:12:00,0,40.47222222222222,High,Netherlands,0.0,0.0,0.0
398.52,24,2010-10-22 14:57:00,2010-10-22 14:57:00,0,16.605,Medium,Netherlands,0.0,0.0,0.0
444.9,26,2010-06-29 13:05:00,2010-09-02 14:21:00,65,17.111538461538462,Medium,Netherlands,0.1780821917808219,146.0,445.0
181.5,4,2010-01-15 12:06:00,2010-07-15 12:43:00,181,45.375,Medium,Netherlands,0.4958904109589041,8.066298342541437,182.0
266.93,16,2010-10-25 13:04:00,2010-10-25 13:04:00,0,16.683125,Medium,Netherlands,0.0,0.0,0.0
863.51,28,2010-03-25 17:29:00,2010-12-01 11:27:00,250,30.839642857142856,High,Netherlands,0.684931506849315,40.88,864.0
426.47,22,2010-06-23 10:49:00,2010-06-23 10:49:00,0,19.385,Medium,Portugal,0.0,0.0,0.0
471.85,27,2010-11-03 13:05:00,2010-12-03 15:14:00,30,17.475925925925928,Medium,Portugal,0.0821917808219178,328.5,472.0
381.0,7,2010-03-21 15:49:00,2010-03-21 15:49:00,0,54.42857142857143,Medium,Netherlands,0.0,0.0,0.0
552.08,30,2010-10-11 12:53:00,2010-12-09 10:55:00,58,18.40266666666667,High,Portugal,0.1589041095890411,188.79310344827584,553.0
1533.8899999999999,25,2010-10-14 12:27:00,2010-10-14 12:27:00,0,61.355599999999995,VIP,Japan,0.0,0.0,0.0
219.35,15,2010-06-28 15:57:00,2010-06-28 15:57:00,0,14.623333333333333,Medium,Japan,0.0,0.0,0.0
584.25,34,2010-02-01 11:02:00,2010-08-26 14:11:00,206,17.183823529411764,High,Portugal,0.5643835616438356,60.24271844660194,585.0
1071.82,50,2010-07-27 09:38:00,2010-07-27 09:38:00,0,21.4364,VIP,Sweden,0.0,0.0,0.0
1988.84,113,2010-05-25 09:34:00,2010-09-23 10:23:00,121,17.600353982300884,VIP,Netherlands,0.3315068493150685,340.8677685950413,1989.0
1092.81,55,2010-11-11 14:57:00,2010-11-11 14:57:00,0,19.869272727272726,VIP,Netherlands,0.0,0.0,0.0
325.37,66,2010-07-27 13:52:00,2010-08-31 11:58:00,34,4.929848484848485,Medium,Netherlands,0.09315068493150686,708.5294117647059,326.0
1434.95,58,2010-02-03 09:06:00,2010-11-23 12:27:00,293,24.74051724137931,VIP,Netherlands,0.8027397260273973,72.25255972696246,1435.0
2878.96,67,2010-04-30 10:44:00,2010-09-30 13:34:00,153,42.96955223880597,VIP,Netherlands,0.4191780821917808,159.83660130718954,2879.0
330.35,16,2010-11-21 14:21:00,2010-11-21 14:21:00,0,20.646875,Medium,Sweden,0.0,0.0,0.0
422.45,26,2010-09-03 10:24:00,2010-12-06 10:27:00,94,16.248076923076923,Medium,Portugal,0.25753424657534246,100.95744680851064,423.0
1266.63,56,2010-03-02 14:19:00,2010-05-23 11:08:00,81,22.618392857142858,VIP,Portugal,0.2219178082191781,252.34567901234567,1267.0
534.99,32,2010-02-01 09:52:00,2010-06-23 10:53:00,142,16.7184375,High,Japan,0.38904109589041097,82.25352112676056,535.0
519.05,25,2010-10-08 12:20:00,2010-11-26 09:49:00,48,20.761999999999997,High,Portugal,0.13150684931506848,190.10416666666669,520.0
1687.8,45,2010-01-15 16:52:00,2010-07-26 09:50:00,191,37.50666666666667,VIP,Netherlands,0.5232876712328767,85.99476439790577,1688.0
524.94,21,2010-10-01 08:57:00,2010-11-05 08:28:00,34,24.997142857142858,High,Austria,0.09315068493150686,225.44117647058823,525.0
540.52,19,2010-09-07 15:20:00,2010-09-07 15:20:00,0,28.448421052631577,High,United Kingdom,0.0,0.0,0.0
1747.18,100,2009-12-05 13:37:00,2010-11-07 14:26:00,337,17.4718,VIP,United Kingdom,0.9232876712328767,108.30860534124629,1748.0
128.07999999999998,7,2010-04-07 15:14:00,2010-04-07 15:14:00,0,18.297142857142855,Medium,United Kingdom,0.0,0.0,0.0
4742.0,13,2010-01-29 12:52:00,2010-11-10 12:22:00,284,364.7692307692308,VIP,United Kingdom,0.7780821917808219,16.70774647887324,4742.0
518.63,24,2010-03-08 10:17:00,2010-07-06 13:56:00,120,21.609583333333333,High,United Kingdom,0.3287671232876712,73.0,519.0
1481.03,75,2009-12-18 10:43:00,2010-12-09 15:21:00,356,19.747066666666665,VIP,United Kingdom,0.9753424657534246,76.89606741573034,1482.0
92.30000000000001,8,2010-06-07 15:04:00,2010-06-07 15:04:00,0,11.537500000000001,Low,United Kingdom,0.0,0.0,0.0
236.06,13,2010-09-02 15:58:00,2010-09-02 16:00:00,0,18.158461538461538,Medium,United Kingdom,0.0,0.0,0.0
5996.83,615,2009-12-03 12:13:00,2010-10-08 10:59:00,308,9.750943089430894,VIP,United Kingdom,0.8438356164383561,728.8149350649351,5997.0
3949.37,237,2009-12-01 14:19:00,2010-11-15 16:22:00,349,16.664008438818566,VIP,United Kingdom,0.9561643835616438,247.865329512894,3950.0
528.5600000000001,76,2010-05-19 15:10:00,2010-05-19 15:10:00,0,6.954736842105264,High,United Kingdom,0.0,0.0,0.0
2694.75,295,2010-04-26 09:59:00,2010-12-01 11:57:00,219,9.134745762711864,VIP,United Kingdom,0.6,491.6666666666667,2695.0
4480.31,262,2009-12-07 09:18:00,2010-12-07 15:48:00,365,17.100419847328247,VIP,United Kingdom,1.0,262.0,4481.0
1315.2,63,2010-02-03 14:51:00,2010-09-28 17:58:00,237,20.876190476190477,VIP,United Kingdom,0.6493150684931507,97.0253164556962,1316.0
3472.61,277,2010-07-08 15:38:00,2010-12-05 12:15:00,149,12.53649819494585,VIP,United Kingdom,0.40821917808219177,678.5570469798658,3473.0
799.0,14,2009-12-02 08:15:00,2010-10-31 10:45:00,333,57.07142857142857,High,United Kingdom,0.9123287671232877,15.345345345345345,799.0
4881.1,116,2009-12-13 11:41:00,2010-11-22 13:31:00,344,42.07844827586207,VIP,United Kingdom,0.9424657534246575,123.0813953488372,4882.0
322.64,51,2010-04-25 11:51:00,2010-09-23 16:23:00,151,6.3262745098039215,Medium,United Kingdom,0.4136986301369863,123.27814569536423,323.0
15.58,1,2010-01-26 16:29:00,2010-01-26 16:29:00,0,15.58,Low,United Kingdom,0.0,0.0,0.0
765.36,35,2010-11-17 12:44:00,2010-11-17 12:44:00,0,21.867428571428572,High,United Kingdom,0.0,0.0,0.0
208.0,16,2010-02-02 12:45:00,2010-02-02 12:45:00,0,13.0,Medium,United Kingdom,0.0,0.0,0.0
2032.18,96,2010-04-27 13:44:00,2010-11-23 11:41:00,209,21.168541666666666,VIP,United Kingdom,0.5726027397260274,167.65550239234452,2033.0
330.0,2,2010-09-20 12:26:00,2010-09-20 12:26:00,0,165.0,Medium,United Kingdom,0.0,0.0,0.0
148.95,30,2010-08-19 15:13:00,2010-08-19 15:13:00,0,4.965,Medium,United Kingdom,0.0,0.0,0.0
1950.4,70,2010-02-05 11:57:00,2010-10-08 14:51:00,245,27.862857142857145,VIP,United Kingdom,0.6712328767123288,104.28571428571428,1951.0
1654.72,152,2009-12-11 12:55:00,2010-05-27 16:54:00,167,10.886315789473684,VIP,United Kingdom,0.4575342465753425,332.21556886227546,1655.0
612.84,67,2010-11-02 18:16:00,2010-12-02 09:37:00,29,9.146865671641791,High,United Kingdom,0.07945205479452055,843.2758620689655,613.0
2581.6,75,2010-01-25 15:37:00,2010-09-29 16:49:00,247,34.42133333333333,VIP,United Kingdom,0.6767123287671233,110.82995951417004,2582.0
147.27,37,2010-11-21 12:55:00,2010-11-21 12:55:00,0,3.9802702702702706,Medium,United Kingdom,0.0,0.0,0.0
575.1,21,2010-09-07 12:20:00,2010-09-07 12:20:00,0,27.385714285714286,High,United Kingdom,0.0,0.0,0.0
54.22,16,2010-01-15 15:22:00,2010-01-15 15:22:00,0,3.38875,Low,United Kingdom,0.0,0.0,0.0
68.25,4,2010-03-30 11:39:00,2010-03-30 11:39:00,0,17.0625,Low,United Kingdom,0.0,0.0,0.0
984.62,131,2010-08-01 15:20:00,2010-10-10 11:47:00,69,7.51618320610687,High,United Kingdom,0.18904109589041096,692.9710144927536,985.0
2271.35,43,2010-04-29 13:54:00,2010-11-25 17:47:00,210,52.82209302325581,VIP,United Kingdom,0.5753424657534246,74.73809523809524,2272.0
152.45,4,2010-07-19 17:22:00,2010-07-19 17:22:00,0,38.1125,Medium,United Kingdom,0.0,0.0,0.0
1755.24,100,2010-08-20 12:20:00,2010-11-26 15:37:00,98,17.5524,VIP,Austria,0.2684931506849315,372.44897959183675,1756.0
668.23,37,2010-07-25 11:37:00,2010-08-22 15:48:00,28,18.06027027027027,High,Belgium,0.07671232876712329,482.32142857142856,669.0
3819.92,516,2009-12-16 16:25:00,2010-11-07 15:31:00,325,7.402945736434108,VIP,United Kingdom,0.8904109589041096,579.5076923076923,3820.0
640.0,39,2010-11-12 10:05:00,2010-12-01 12:50:00,19,16.41025641025641,High,United Kingdom,0.052054794520547946,749.2105263157895,640.0
337.66999999999996,37,2010-01-27 12:10:00,2010-01-27 12:10:00,0,9.126216216216216,Medium,United Kingdom,0.0,0.0,0.0
1676.95,93,2010-03-25 14:32:00,2010-11-29 13:42:00,248,18.031720430107526,VIP,United Kingdom,0.6794520547945205,136.875,1677.0
363.38,7,2010-09-26 10:34:00,2010-09-26 10:34:00,0,51.91142857142857,Medium,United Kingdom,0.0,0.0,0.0
3062.52,366,2009-12-03 20:03:00,2010-12-09 14:44:00,370,8.367540983606558,VIP,United Kingdom,1.0136986301369864,361.054054054054,3063.0
1653.3,31,2010-01-27 09:50:00,2010-11-07 11:15:00,284,53.332258064516125,VIP,United Kingdom,0.7780821917808219,39.84154929577465,1654.0
948.42,48,2010-06-03 12:51:00,2010-11-19 15:23:00,169,19.75875,High,Belgium,0.46301369863013697,103.66863905325444,949.0
1013.76,6,2010-01-11 12:37:00,2010-08-25 14:35:00,226,168.96,VIP,United Kingdom,0.6191780821917808,9.690265486725664,1014.0
1863.77,85,2010-04-28 13:26:00,2010-11-10 12:21:00,195,21.92670588235294,VIP,Belgium,0.5342465753424658,159.1025641025641,1864.0
1406.3700000000001,120,2010-01-18 10:23:00,2010-11-03 13:53:00,289,11.719750000000001,VIP,United Kingdom,0.7917808219178082,151.55709342560553,1407.0
640.13,36,2010-05-14 11:57:00,2010-11-23 10:50:00,192,17.781388888888888,High,United Kingdom,0.5260273972602739,68.4375,641.0
222.4,13,2010-11-21 11:18:00,2010-11-21 11:18:00,0,17.107692307692307,Medium,United Kingdom,0.0,0.0,0.0
385.46000000000004,25,2010-07-25 14:32:00,2010-11-23 16:08:00,121,15.418400000000002,Medium,United Kingdom,0.3315068493150685,75.41322314049586,386.0
329.3,56,2010-11-17 14:05:00,2010-11-17 14:06:00,0,5.880357142857143,Medium,United Kingdom,0.0,0.0,0.0
509.5,8,2010-02-18 14:32:00,2010-09-07 15:31:00,201,63.6875,High,United Kingdom,0.5506849315068493,14.527363184079602,510.0
263.38,18,2010-11-08 09:51:00,2010-11-08 09:51:00,0,14.632222222222222,Medium,United Kingdom,0.0,0.0,0.0
157.35,21,2010-05-13 14:47:00,2010-05-13 14:47:00,0,7.492857142857143,Medium,United Kingdom,0.0,0.0,0.0
297.75,10,2010-06-14 11:58:00,2010-11-23 13:29:00,162,29.775,Medium,United Kingdom,0.4438356164383562,22.530864197530864,298.0
296.21000000000004,27,2010-02-18 12:36:00,2010-09-02 08:08:00,195,10.970740740740743,Medium,United Kingdom,0.5342465753424658,50.53846153846153,297.0
366.4,17,2010-10-22 09:53:00,2010-10-22 09:53:00,0,21.552941176470586,Medium,United Kingdom,0.0,0.0,0.0
340.33,13,2010-10-13 15:17:00,2010-10-13 15:17:00,0,26.179230769230767,Medium,United Kingdom,0.0,0.0,0.0
833.53,41,2010-10-07 12:39:00,2010-10-07 12:39:00,0,20.33,High,United Kingdom,0.0,0.0,0.0
1018.42,54,2010-01-26 14:06:00,2010-05-12 10:05:00,105,18.85962962962963,VIP,United Kingdom,0.2876712328767123,187.71428571428572,1019.0
508.91,25,2010-08-02 14:33:00,2010-11-09 12:08:00,98,20.3564,High,United Kingdom,0.2684931506849315,93.11224489795919,509.0
1026.0,3,2010-03-19 15:59:00,2010-11-24 09:29:00,249,342.0,VIP,United Kingdom,0.6821917808219178,4.397590361445784,1026.0
924.52,67,2010-02-24 12:14:00,2010-10-11 09:44:00,228,13.798805970149253,High,United Kingdom,0.6246575342465753,107.25877192982456,925.0
2721.48,62,2010-03-28 13:10:00,2010-11-25 12:27:00,241,43.89483870967742,VIP,United Kingdom,0.6602739726027397,93.90041493775934,2722.0
1651.72,236,2010-06-06 12:13:00,2010-06-06 12:13:00,0,6.998813559322034,VIP,United Kingdom,0.0,0.0,0.0
4217.2300000000005,46,2009-12-01 12:18:00,2010-12-06 16:36:00,370,91.67891304347827,VIP,United Kingdom,1.0136986301369864,45.37837837837838,4218.0
223.98,9,2010-11-04 12:28:00,2010-11-04 12:28:00,0,24.886666666666667,Medium,United Kingdom,0.0,0.0,0.0
811.1,51,2010-04-29 19:36:00,2010-12-02 12:33:00,216,15.903921568627451,High,United Kingdom,0.5917808219178082,86.18055555555556,812.0
1534.78,69,2010-01-24 11:26:00,2010-09-23 11:57:00,242,22.243188405797103,VIP,United Kingdom,0.663013698630137,104.07024793388429,1535.0
3765.2,48,2009-12-09 14:22:00,2010-11-04 15:56:00,330,78.44166666666666,VIP,United Kingdom,0.9041095890410958,53.09090909090909,3766.0
10953.5,1,2010-03-23 15:22:00,2010-03-23 15:22:00,0,10953.5,VIP,United Kingdom,0.0,0.0,0.0
323.86,32,2009-12-14 15:58:00,2010-05-17 12:57:00,153,10.120625,Medium,United Kingdom,0.4191780821917808,76.33986928104575,324.0
19333.95,814,2009-12-01 13:43:00,2010-12-08 10:14:00,371,23.751781326781327,VIP,United Kingdom,1.0164383561643835,800.8355795148249,19334.0
597.6,32,2010-05-13 14:55:00,2010-11-14 13:16:00,184,18.675,High,United Kingdom,0.5041095890410959,63.47826086956521,598.0
1535.7,44,2009-12-09 12:40:00,2010-11-11 15:21:00,337,34.90227272727273,VIP,United Kingdom,0.9232876712328767,47.65578635014837,1536.0
35.28,5,2010-04-26 10:32:00,2010-04-26 10:32:00,0,7.056,Low,United Kingdom,0.0,0.0,0.0
1523.97,262,2009-12-14 14:35:00,2010-10-24 15:57:00,314,5.816679389312977,VIP,United Kingdom,0.8602739726027397,304.5541401273885,1524.0
197.31,11,2010-11-10 10:02:00,2010-11-10 10:02:00,0,17.937272727272727,Medium,United Kingdom,0.0,0.0,0.0
2242.19,95,2010-06-08 10:16:00,2010-11-26 15:53:00,171,23.602,VIP,United Kingdom,0.4684931506849315,202.77777777777777,2243.0
50291.38,136,2009-12-01 11:46:00,2010-11-24 10:09:00,357,369.7895588235294,VIP,United Kingdom,0.9780821917808219,139.04761904761904,50292.0
1698.56,95,2010-02-10 08:46:00,2010-06-18 14:22:00,128,17.87957894736842,VIP,United Kingdom,0.3506849315068493,270.8984375,1699.0
